,acc,loss,val_acc,val_loss
0,0.9523938024241606,2.9181635614998327,0.9713064987685724,0.08319620870930011
1,0.9666734129742005,1.6100327661654066,0.981650550935894,0.056776185091463455
2,0.9785018777299885,1.0289876065916566,0.9877220598182866,0.03768404326078086
3,0.984798398902041,0.7139244767169746,0.9922194738052442,0.028184643950232072
4,0.9889361127976792,0.5169981804201844,0.9931639307425053,0.023121376201922582
